SMILES,Solved_with_AiZynthFinder
COC1=CC(CN(C2=NC(NC3=NC(=O)CS3)=C3C(OC)=CC=CC3=N2)C2CC2)=CC=C1,True
CCCCOC1=CC=CC=C1NC1=NC(NCCSC2=CC(C(F)(F)F)=NC3=CC=CC=C23)=C2C(=N1)CCS2(=O)=O,True
CC1=CC=CC=C1CN(CCC1=CCCCC1)C1=NC(C2CC2)=NC(NC2=CC=CC(S(F)(F)(F)(F)F)=C2)=C1,True
CCCN(C1=NC(NC(C)C2=CC(F)=C(Br)C=C2F)=C2C=CC=C(Br)C2=N1)C(C)C1=CC=C(Cl)C(Cl)=C1,True
CCN1N=CC2=C(N3[C@@H](C)COC[C@@H]3C)N=C(NC3=CC=C(C)C=C3Cl)N=C21,True
CC(C)N(CC1=CC=C(F)C=C1)C1=NC(N2CCC(OC3=CC=C([N+](=O)[O-])C=C3)CC2)=C2SC3=CC=CC=C3C2=N1,True
COC1=CC=CC2=C1CCN(C1=NC(NCCCSCC3=CC=C(F)C=C3)=NC3=C(C)C=CC=C13)C2,True
C=CCN(CC1=CC=CC(Br)=C1)C1=NC=C(Cl)C(N2CCCC2C2=CC=C(Cl)C(Cl)=C2)=N1,True
CCCNC(=O)C1C2=C(CCN1C1=NC=NC(COC)=C1)N=CN2,True
CCCCOC1=CC=C(CCNC2=NC3=C(C#N)C=NN3C(NCCC3=CN4CCCCC4=N3)=C2)C=C1,True
COCCCNC1=CC(N2CCC(CC(=O)NCC3=CC=CN3)CC2)=NC(SC)=N1,True
CC1=C(C(N)=O)C(N(C)C2=CC=C([N+](=O)[O-])C=C2C(=O)N2CCCC3=CC=CC=C32)=NC=C1,True
CCOC1=CC2=C(NCC3=CC(C(C)C)=NO3)N=C(N(CC3=CC=C(OC)C(Br)=C3)C(CC)CC)N=C2C=C1,True
CC1=C(N)C=NC(N2CC3=CC=CC=C3[C@@H]2C(=O)N(CCO)CC2=CC=CC=C2F)=C1,True
CN(CC1=CC=CC(C(F)(F)F)=C1)C(=O)[C@@H](CO)N(CC1=CC=CC=C1)C1=NC=C(C#N)C=C1F,True
CC1=NC2=C(C=NN2C)C(N2CCC[C@@H]2CC(=O)NCC2=CC=C(Cl)C(C(F)(F)F)=C2)=N1,True
CN(C)S(=O)(=O)C1=CC(NC(=O)[C@@H]2CCCCN2C2=C3C(C#N)=CNC3=NC=N2)=C(F)C=C1,True
CCOCC1=CN=C(N(C)CC2=NOC(C3CC3)=N2)N=C1NC(CC)C1=CC=CS1,True
C[C@@H](NC1=C(Cl)C(NCC2=CC=C(OC3=CC=CC=C3)N=C2)=NC=N1)C(=O)OC(C)(C)C,True
COCCC1=NOC(C2CCCCN2C2=NC(NC3=CC=CC(C4=CC=C(C)O4)=C3)=NC(C)=C2C)=N1,True
COCCN(CC1=CC=CO1)C1=C2C=CSC2=NC(N2CCN3C(=NN=C3C3CC3)C2)=N1,True
CC1=CC2=C(NC(C)=C2C)C(CNC(=O)C2CC3=C(C=CC=C3)CN2C2=CN=CC(C(N)=O)=N2)=C1,True
CC1=CC(C)=C(NC(=O)C2CCN(C3=NC4=CC([N+](=O)[O-])=CC=C4C=C3)CC2)C([N+](=O)[O-])=C1,True
CC1=CC=CC=C1CCNC1=NC(N(C2CCCC2)C2CCCC2)=C2C=CC=C(C)C2=N1,True
COC(=O)CCCNC1=C2SCCC2=NC(N(C)CC2=CSC(C)=N2)=N1,True
CCC1=C(C)N(CCNC2=NC(C)=C(F)C(NCCSCC3=CC=CC4=CC=CC=C34)=N2)N=C1C,True
COC1=C(C)C(OC)=C([N+](=O)[O-])C=C1NC(=O)[C@@H]1CCCN(C2=CC=NC3=C2C=C(F)C=C3F)C1,True
COC1=CC(N2C[C@@H](O)C[C@@H]2C(=O)NC2=CC=C(F)C=C2OCC2CCCCC2)=NC(C)=C1,True
CCC1=NC=CN=C1N1CCCC[C@H]1C(=O)N(C1=CC=CC=C1)C1=NC=CC=C1[N+](=O)[O-],True
COCCOCC1=CC(NC(=O)CN(C2=CN=CC(N)=N2)[C@@H](C)C2=CC=CC=C2)=CC=C1,True
CC1=C2NC=CC2=C(N2CC[C@@H]2C(=O)NC2=CC=NN2CC2=CC=CC3=CC=CC=C23)N=C1,True
CCC(CC)N(C1=NC(NCC2=NOC(C(C)C)=C2)=C2C=C(F)C=CC2=N1)C1CC1,False
C=C(C)CC(NC1=NC(NC2=CC=C(N3N=CC(C(=O)OCC)=C3C)C=C2)=NC(C)=C1C)C(=O)OC,True
CCOC1=CC=C(Cl)C=C1NC1=NC(C)=C([N+](=O)[O-])C(N2CCC3=CC=C(Br)C=C3C2)=N1,True
COC1=CC=C(C2SCCN2C2=NC(N3CCCCC3C3=CC=CC(Cl)=C3)=C3C=C([N+](=O)[O-])C=CC3=N2)C=C1,True
COC1=NC(N(C)[C@H](C(=O)N2CCOC(CC3=CC=CC=C3)C2)C(C)C)=CN=C1,True
CCN1N=CC2=C(N(C)CCN3C=C(C)C=N3)N=C(NCC3=NOC(C4=CC=CC=C4F)=C3)N=C21,True
CC1=NN=C(SCCNC2=NC(N(C)CC3=CN(C)C(=O)N(C)C3=O)=C3C(C)=CSC3=N2)S1,True
CC1=CC=C(OCCN(C)C2=NC(N(CC3=CC=CC=C3C(F)(F)F)C3CCCC3)=NC3=C(C)C(F)=CC=C23)C(Br)=C1,True
CC1=CC(N(C)C(C)C2=CC=CC(Cl)=C2)=NC(NCC2=CN=CC=C2C(F)(F)F)=N1,True
CCCCN(CC1=CC=CC=C1)C1=C2OC=CC2=NC(NC2=CC=CC(Cl)=C2N2C=NC=N2)=N1,True
COCCOCCOCCN(C)C1=C2N=C(C)N(C(C)C)C2=NC(N(C)CC2=CC(F)=CC=C2OC2=CC=C(Br)C=C2)=N1,True
CCCN(C1=NC=C(CSCC)C(NC(CCC(=O)OCC2=CC=CC=C2)C(=O)OCC2=CC=CC=C2)=N1)C(C)C1=CC=CC=C1OC,True
CC1=CSC2=NC(NC(C3=CC=CC=C3)C3=CC=CC=N3)=NC(N(C)CCCOC3=CC=CC=C3)=C12,True
COC1=C(C(F)(F)F)C=C(Br)C(NC2=NC=CC(N(CC3=CC=CN=C3)C3CC3)=N2)=C1,True
C[C@@H](NC1=NC=C(F)C(NCCOC2=CC=CC=N2)=N1)C1=CC=CC=C1[N+](=O)[O-],True
CN(CC1=NOC(C2=CC=CO2)=C1)C1=NC(NC2=CC(Cl)=C(Br)C=C2F)=NC=C1C#N,True
CCCCCC1=CC=C(CNC2=NC(NC3=CC=C(C(=O)OC[C@]45C[C@H]6C[C@H](C[C@H](C6)C4)C5)C=C3)=NC=C2COCC)C=C1,False
CC1=CC=C(CSCCNC2=NC(NC3CCS(=O)(=O)C4=CC=CC=C43)=CC(CC3=CC=CC=C3)=N2)C=C1,True
COC(=O)[C@H]1C[C@@H](NC2=NC(NCC3=NC(C4=CC=CC=C4C)=NO3)=C3SC=CC3=N2)C1,True
CC1=CC(N(C)C(=O)C2CC3=C(C=CC=C3)CN2C2=NC=C3NN=CC3=N2)=CC=C1,True
COC[C@H](NC1=NC(N[C@@H]2COC(=O)C2)=C2C(C(F)(F)F)=CC=CC2=N1)C(=O)OC(C)(C)C,True
BrC1=CN=C(NC2=CC=C(CN3C=NC4=CC=CC=C43)C=C2)N=C1NCCOCC1=CC=CC=C1,True
C=CCN(CC(=O)NC1=CC=C(OCCCCCCC)C=C1)C1=NC=CC(C(=O)OC)=C1[N+](=O)[O-],True
COC(=O)CCN(C1=NC(N2CCN3N=NC=C3C2)=NC2=CC(OC)=C(OC)C=C12)C1CCCC1,True
CCN(C1=CC=C(C(=O)N2CC(N3CCN(C)CC3)C2)C=C1[N+](=O)[O-])C1=C2C=CNC2=NC=N1,True
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCNC1=CC(N2CCC(COC3=CC=CC=C3)CC2)=NC(C2=CC=CC=C2)=N1,True
CCOC(=O)C1=NC(N(CC)CC(=O)NCC2=NC(CC)=CS2)=NC2=C1SC=C2,True
COC(C)(C)CNC(=O)C1=CC=C(N(C2=NC(C3=CC=CN=C3)=NC(C)=C2)C2=NC(C)=CS2)C=C1,True
COC1=CC(N(C2=NC=C([N+](=O)[O-])C=N2)C2=CC=CC=C2C(=O)NC2=CC3=NN=CN3C=C2)=CC=C1,False
CCC1=C(N(C(C)C)C2CCCC2)N=CN=C1NC(CC)C1=CC=C(C)C=C1C,True
CCCCCN(C)C1=CC(C2=CC=C(OC)C=C2)=NC(N(CCC)C2CCC3=CC=CC=C3C2)=N1,True
COC1=CC2=C(N3CCCCC3C3=CC=CC=C3)N=C(NC3=CC=C(C4=CC=CC=C4SC)C=C3)N=C2C=C1,True
CCN(C(=O)C1CCCN(C2=CC=CC(C(=O)OC(C)(C)C)=N2)C1C)C1=CC=CC=C1,True
CCC[C@H](NC1=C2C=CC(C)=CC2=NC(N2CCC(C(=O)OC)CC2C(=O)OC)=N1)C(=O)OC(C)(C)C,True
CCCN(CC1=CC=CC=C1OC)C1=NC(N(C)[C@@H](C)C2=CC=CC(Br)=C2)=C2C=CC(F)=C(C)C2=N1,True
CCCN(CC1=NN=C(C2=CC=CS2)O1)C1=NC(N(C)C2COC2)=NC(C)=C1[N+](=O)[O-],True
CCOC(=O)C=C(N(CC1=CC=CC=C1)C1=NC(NCC2=CC=C(OCC3=CC=CC(F)=C3)C=C2)=C2SC=CC2=N1)C(F)(F)F,True
CC1=CC=C(N(C2=CC=C(C(F)F)C=N2)C2=CC=CC=C2C(=O)NCCCN2CCCC2=O)C=C1,True
CCOC1=CC=C(Br)C=C1CN(C)C1=NC(N(CC)CCOCCOC)=NC2=CC(Br)=C(Cl)C=C12,True
COC1=NC(N2CCCC2C(=O)N(CC2=CC=C(F)C=C2F)C2=CC=C(C#N)C=N2)=CC(C)=C1,True
COC1=CC(C(NC2=NC(N3CCC(CF)CC3)=NC3=CC=CN=C23)C2=CC=CC=C2)=CC=C1,True
C=CCC1=C(NC2=CC=C(Cl)C=C2C(=O)C2=C(F)C=CC=C2F)N=CN=C1NC1=CC=C(OCC2CCCCO2)C=C1C,True
COC1=CC=C(CN(CC2=CC=C(SC)C=C2)C2=CC(OC)=NC(NC3=CC=C(OC(F)(F)C(F)F)C=C3)=N2)C=C1,True
COC(=O)C1=C(C)N(C2=NC(NCCC3=CC=C(F)C=C3F)=CC(C(C)C)=N2)C(C)=C(C(=O)OC)C1C1=CC=CC=C1[N+](=O)[O-],True
COCCOC1=CC(C)=CC=C1NC1=NC=NC(NC(C2=CC=CC=C2)C2=CC=CC=C2Br)=C1F,True
CCSCC1=CN=C(NCCOCCOCCOCCOCC2=CC=CC=C2)N=C1N(C)C(C)C1=C(C)SC(C)=N1,True
CC(NC(=O)CN(C1=NC=CC=C1C(F)F)[C@@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2)C1CC1,True
CCOC1=NC(N2CC(OC3=CC=C(C(=O)N(C)C4CCN(C(C)=O)CC4)C=C3)C2)=NC(C)=C1,True
C=COCCCNC1=C2C=CSC2=NC(N(CC2=CC=C(OC)C(OC)=C2)CC2=CC=CC=C2Cl)=N1,True
CC1=CC(OC2=CC=C(CNC(=O)[C@@H]3CCCN3C3=NC=CC=C3C#N)C=N2)=C(C)C=C1,True
CCOC(=O)CC(NC1=NC(NCC2=NC(C3=CC=C(C(C)(C)C)C=C3)=NO2)=NC=C1C#N)C1=CC=C(C)C=C1,True
CCN(CCOC1=CC=C(OC)C=C1)C1=C2C=NN(CC)C2=NC(NC2=CC(C)=CC=C2C2=CC=CC=C2)=N1,True
COC(=O)C=C(C)N(C)C1=NC(NC(C)C2=CC=CC=C2OC2=CC=CC=C2)=C2C(=N1)CCS2(=O)=O,True
O=C([C@@H]1C[C@@H](F)CN1C1=CC=NC(C2=CC=CC=C2)=N1)N1CC[C@H](F)C1,True
COC1=CC=C(CNC2=NC(NCC3=NC(C4CCCCC4)=NO3)=C3CCCCC3=N2)C=C1OC1CCCC1,True
CC1=CC(C)=NC(CC2CCCCCN2C2=CC(NCCC(C3=CC=C(F)C=C3)C3=CC=CO3)=NC3=C(C#N)C=NN23)=C1,False
COC1=CC=C(CN(C)C2=NC(C)=C([N+](=O)[O-])C(N(CC3=CC=C(Br)C=C3)C3CCCCC3)=N2)C=C1OC,True
CN(CCC(=O)N1CCC2=C(C1)NC1=CC=CC=C21)C1=NC=C(C(F)(F)F)N=C1,True
CCC1=CC=C(C(C)NC2=NC3=C(Br)C=NN3C(NC3=CC=C(N4C=CC=N4)C(F)=C3)=C2)C=C1,True
CCN(C(=O)[C@H]1CC2=C(C=C(O)C=C2)CN1C1=NC(N)=C([N+](=O)[O-])C=C1C)C1=CC=CC=C1F,True
CC1=CC2=CC=CC=C2N=C1N1CCCC(CC(=O)NC(C)(C)[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C1,True
COC1=CC=CC2=C(N(CC3=CC=CC(C)=C3)C(C)C)N=C(NC(C)CC3=CC=CC=C3Cl)N=C12,True
CN(C)CC(C)(C)CNC(=O)CCCN(CC1=CC=CC=C1Cl)C1=NC2=NC=CN=C2C=C1,True
CC1=CC2=CC=C(N3CSCC3C(=O)NC3=NON=C3C3=CN4C=CN=CC4=N3)N=C2C(C)=C1,True
CC(C)C1=NC(NC2=CC=CC(OC3=CC=CC=N3)=C2)=NC(N(CCC2=CC=CC=C2)CCC2=CC=CC=C2)=C1,True
O=[N+]([O-])C1=CC2=NC(NCCOC3=CC=C(C4=CC=CC=C4)C=C3)=NC(N(CCCl)CCCl)=C2C=C1,True
CN1C=CC2=C1N=CC=C2N1C(C(=O)N2CCC(C)(NC(=O)OC(C)(C)C)C2)CC2CCCCC21,True
CCCN(C(=O)C[C@@H]1CCCN1C1=NC(OC)=C(C#N)C=N1)C(C)C(=O)NC1=CC=CC=C1C,True
CCCN(CCC)C1=CC(N(CC(=O)NC2=CC=C(SC(F)(F)F)C=C2)C(C)C)=NC=N1,True
COC1=CC=C(CN(C2=C3C(C)=CSC3=NC(N(C(C)C)[C@H](C)C3=CC=CC=C3)=N2)C(C)C)C(OC)=C1OC,True
CC1=CC=CC=C1OC1CN(C(=O)C2CCSCN2C2=CN=CC(N3C=CN=C3)=N2)C1,True
COC(=O)C1=CC(C(F)(F)F)=CC(NC2=NC(NCCN3C=C(Br)C=N3)=C3N=CN(CC4=CC=CC=C4)C3=N2)=C1,True
CC1=CSC2=C(N(C)CC3=CN(CC4=CC=CC=C4)N=C3)N=C(NCCC3=NC(C4CC4)=NO3)N=C12,True
O=[N+]([O-])C1=CC=C(OC2=CC=C(NC3=NC=NC(NC4=CC=CC=C4OC4CCCC4)=C3)C=C2)C=C1,True
COC(=O)C(NC1=NC(NC2=CC=CC=C2C2=CC=CC=C2OCC2=CC=CC=C2)=NC(C)=C1[N+](=O)[O-])C1=CC=CS1,True
CC(CN(C)C1=NN=CC=C1C#N)C(=O)NC1CCS(=O)(=O)C2=CC=C(Br)C=C21,False
O=C(C1=CC=C(C(=O)N2CC3CCCCC3C2)C=C1)N1CCN(C2=NC3=CC=CC=C3N=C2)CC1,True
COC(=O)CCCCCNC1=NC2=CC(C)=NN2C(NCCC2=CC=CC=C2OCCC(C)C)=C1,True
COC(=O)[C@H](CC1=CC=CC(Br)=C1)NC1=NC(NC2=CC=C(C3=CC(Cl)=CC(Cl)=C3)C=C2)=NC2=C(Br)C=CC=C12,True
CN(C(=O)CN(C1=CC=C(C(=O)N2CCCCC2)C=N1)C1=CC=CC=C1[N+](=O)[O-])C1=CC=C(F)C=C1,True
CC1=NC(N(C)C(C)C2=CC=C3C=CC=CC3=C2)=CC(N/C(=N\OC(=O)CCCCl)C2=CC=CS2)=N1,True
CSC(=C[N+](=O)[O-])N(C)C1=CC(NC2=CC=C3N=COC3=C2)=NC(C(C)C)=N1,True
C=CCCCCN(C)C(=O)C(C(C)C)N(CC)C1=C(C(=O)OCC)C=NC(C(F)(F)F)=N1,True
CCCCN(CC1=CC=CS1)C1=NC(NC2=CC(F)=C(Cl)C=C2Cl)=NC2=CC=C(OC)C=C12,True
CCC(CC)N(CC1=CC=CC=C1OC)C1=NC=C(C#N)C(N2CCC3=CC(F)=C(F)C=C3C2)=N1,True
CC1=NC(N(CC(=O)NC2=NC3=C(Cl)C=C(Cl)C=C3S2)CC2=CC=CC(F)=C2)=CC=C1,True
CC1=NN(CCNC2=NC(NC3CCCC4=C3C=C(C)N4C3=CC=CC(C(F)(F)F)=C3)=NC3=CN=CC=C23)C(C)=C1,True
CCC1=CC=C(CN(CC2=CC=C(OC)C=C2)C2=NC(N(CC3=CC=CC(C)=C3)CC3=CC=C4OCOC4=C3)=NC=C2[N+](=O)[O-])C=C1,True
CCN(CCC1=CC=CC=C1)C(=O)C1CSC(C)(C)N1C1=NC=CN=C1OC,True
CCN(CC1=CC=NC=C1)C1=NC(NC(CC(=O)OC)C2=CC=C(Cl)C=C2)=C2C(C)=CSC2=N1,True
COC(=O)C1=C(OC)C=C(NC2=NC(NCC3=CC=CC(C(=O)OCC4=CC=CC=C4)=C3)=C3SC4=CC=CC=C4C3=N2)C(Br)=C1,True
CC1=CC=C(N2CCN(C3=CC=CC(C(=O)NC4=C5CCCC5=CC5=C4CCC5)=C3)CC2)N=C1C,True
CC(C)(C)OC(=O)C1=NC(N(CCC(=O)NCC2CCS(=O)(=O)CC2)C2=CC=CC=C2)=CC=C1,True
CCCCCC(C)NC1=NC(NCP(=O)(OCC)OCC)=C2C=CC=C(Cl)C2=N1,True
COC1=CC(CN(CCC2=CC=C(F)C=C2)C2=NC(N(C)C(C)CC3=CC(C)=CC=N3)=NC3=CC(C)=CC=C23)=CC=C1,True
COC1=NC=CN=C1N(CC(=O)NC1=NC=CC=C1OCC1CCCCC1)C1CCN(C)CC1,True
O=C(CCC1CCCCN1C1=CC2=CC=NC(O)=C2C=N1)NC1=CC=CC2=C1CCCC2,True
COC1=CC=C(CN(CCC2=CCCCC2)C2=NC(C)=NC(NC3=CC=C([N+](=O)[O-])C(C)=C3)=C2)C=C1,True
CC1=C(F)C(NCCOC2=CC=CC=C2C(C)(C)C)=NC(N2CCC(OC3=CC=C(F)C=C3)CC2)=N1,True
COC1=CC=C(CC(NC2=NC(N(C)CC3=CC=CC=C3Br)=C3C=CC=C(C)C3=N2)C2=CC=CC=C2)C=C1OC,True
O=S1(=O)CC[C@@H](NC2=NC(N[C@H]3CCC4=CC=CC=C43)=NC3=C(Cl)C=CC=C23)C1,False
CC(C)COC1CCN(C(=O)C2CC3CCCCC3N2C2=C(C(F)(F)F)C=NC=C2)CC1,True
CCOCCN(C)C(=O)C(C)CN(C)C1=CC=CC(N2N=CC(C(=O)OCC)=C2C)=N1,True
CC1=CSC(CN(C)C(=O)C2CCCCN2C2=CN=CC(C(N)=O)=N2)=C1,True
CC1=CC=C(CC2CCCCN2C2=C3SC=CC3=NC(NC3=CC=C(OC(F)(F)F)C=C3C(F)(F)F)=N2)C=C1,True
CCOCCCCNC1=C2C=CSC2=NC(NCCSCC)=N1,True
CCN(C1=C2C=CC([N+](=O)[O-])=CC2=NC(N(CC2=CC=C(OC)C=C2)C(C)C)=N1)C(C)C,True
CCOCCOC1=CC=C(Cl)C=C1NC(=O)CC1CCCN(C2=NC=NC3=C2C=C(C)C=C3)C1,True
CCCNC1=NC(N(C)CC(C)C(=O)NC2=C(Br)C=NC(Cl)=C2[N+](=O)[O-])=CN=C1,True
CC1=CC=CC=C1C1(NC(=O)CN(CC2=CC=CC=C2)C2=NC=NC3=C2C2=C(C=CC=C2)N3)CC1,True
O=S(=O)(C1=CC=C(NC2=NC(N3CCC(CN4C=CC=N4)CC3)=C3C=CC(Br)=CC3=N2)C=C1)C1CCCC1,True
CCC(C)SC1=CC=C(NC(=O)CN(CC2=CC=CC=C2)C2=NN=C(C)C(C)=C2C#N)C(C)=C1,True
CCCOC1=CC=C(CNC2=NC(N(C)CC3=CC=CC(C)=C3)=NC3=C(C)C=CC=C23)C=C1OC,True
COCCN(C1=NC(NCC2=CC=C(OC(F)(F)F)C=C2F)=C2C=CN(C)C2=N1)C(C)C,True
COC(CCCNC(=O)C1CSC(C)(C)N1C1=CN=CC(OCC(F)(F)F)=N1)OC,True
CC(NC1=NC=C(C2CC2)C(NC2CCCC(C(=O)OC(C)(C)C)C2)=N1)C1=COC=C1,True
CC[C@@H]1COCCN1C1=NC(N(CC2=CC=CC=C2)C(C)C2=CC=CC=C2)=C2C=CC=C(Cl)C2=N1,True
CN(CC1=NOC(C2CCCC2)=N1)C1=NC(C2=CC=CC=C2)=NC(NCC2=CC=C3N=CC=NC3=C2)=C1,True
FC(F)(F)C1=CC(C(F)(F)F)=C(Cl)C(NC2=NC=C(C(F)(F)F)C(N(CC3=CSC=C3)C3CC3)=N2)=C1,True
C=CCOC1=CC(NC2=NC(C)=C(C)C(N3CCC(CC4=CC=C(F)C=C4)CC3)=N2)=CC=C1,True
CC1=C(F)C(N2CCC(CCCC(=O)N3CCCC3C(=O)N(C)C)CC2)=NC=C1,True
CCN(CC1=CC=C(Cl)C=C1)C1=C2C(=NC(NCCCC3=NC(C(C)C)=NO3)=N1)CCS2(=O)=O,True
CC1=CC=C(C)C([C@@H](C)NC2=C3C(=NC(N(CC4=CC=C([N+](=O)[O-])C=C4)C4CCCC5=CC=CC=C54)=N2)CCS3(=O)=O)=C1,True
CC1=NC2=C(N3CCC(C4=CC=C([N+](=O)[O-])C=C4)CC3)N=C(NC3=CC=CC(OCC(F)(F)F)=C3)N=C2N1C(C)C,True
FC1=CC=C(CNC2=NC(NC3=CC=C4SC=NC4=C3)=NC3=CC=CC(C(F)(F)F)=C23)C=C1C(F)(F)F,True
CC1=CC(F)=CC(NC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C2=C([N+](=O)[O-])C(=O)NC=C2)=C1,True
CC1=CC=C(C(C)N(C)C2=NC(N[C@H](C)C3=CC=C(F)C(F)=C3)=C3C=C(F)C=CC3=N2)C=C1,True
COC1=CC=C(N2CCN(C3=CC=C(NC(=O)CN(CO)C4=CC(C5CC5)=CC=N4)C=C3)CC2)C=C1,False
COC(=O)C1=CC(CN(C)C(=O)C2(C)CCCN(C3=NC(OC)=CC(OC)=N3)C2)=CC=C1,True
CN(C1=C(Br)C(NCC2=NN=C3CCOCCN32)=NC=N1)C1CCCCCC1,True
C=CC[C@@H](NC1=NC(N[C@@H](C)C2=CC=NC(OC)=C2)=NC=C1CSCC)C(=O)OC,True
CCOC1=CC=C(C(NC2=NC(N(C)CCCOC3=CC=C(C)C=C3C)=C3C=CC=C(OC)C3=N2)C2=CC=CC=C2)C=C1,True
CC(C)C1=NC(NC2=CC(Cl)=CC(Br)=C2OC(F)F)=NC(N(CC2=CC=CS2)CC2=CC=CS2)=C1,True
COC1=CC=C(CNC2=CC(N(C)CC3=CC=C(F)C=C3F)=NC3=C(C#N)C=NN23)C(OC)=C1OC,True
CCC(NC1=NC(N(CC2=CC=C([N+](=O)[O-])C=C2)C2CCCC2)=C2C=CC=C(OC)C2=N1)C1=CC=C2OCCOC2=C1,True
CCC1=CC=CC=C1OC1=CC=C(CN(C)C2=NC(N(C)CCCOC3=CC=CC=C3Br)=C3N=CN(C(C)C)C3=N2)C(Cl)=C1,True
CCC1CCCN(C2=C3SC=C(C)C3=NC(NC3=CC=C(OC(F)F)C=C3)=N2)CC1,True
COC1=NC(NC2=CC=C(S(C)(=O)=O)C=C2F)=NC(N(CC2=CC=CO2)CC2=CC=CO2)=C1,True
CCOC(=O)[C@@H](CC1=CC=CC=C1)NC1=NC(NC(CCC(C)C)C2=CC=C(Cl)C=C2)=NC2=CC(OC)=C(OC)C=C12,True
CCC1=CC=C(Cl)C(CC)=C1NC(=O)C1(CC)CCCCN1C1=NC(C)=C2C=CC=CC2=N1,True
CCOC1=CC=C(C(C)NC2=NC(N(C)CC3=CC=C4C=CC=CC4=N3)=C3C(F)=CC=CC3=N2)C=C1,True
COC1=NC(NCC2=CC=C(OC3=CC(C)=CC=C3C)N=C2)=NC(NCCSCC(C)C)=C1,True
O=C(C1=CC=C(Cl)C=C1)C1=CC=CC=C1NC1=NC(N2CCC(F)(F)CC2)=C2C=C(Cl)C(Br)=CC2=N1,True
CC[C@H](C)[C@@H](C(=O)N1CCCC1C(F)(F)F)N(C)C1=NC(C(F)(F)F)=CC=C1N,True
CN(CC1=CC=CC(F)=C1)C1=NC(NCC2=CC(Cl)=CC=C2Br)=C2C=CC=C(Cl)C2=N1,True
CC[C@H](NC1=CC(C(C)C)=NC(NC(CC(=O)OC)C2=CC=C(SC)C=C2)=N1)C1=CC=C(C)O1,True
CCN(CC(=O)N1C[C@@H](C(=O)OC)[C@H](C2=CC=C(F)C=C2)C1)C1=C(C(F)(F)F)C=CC(N)=N1,True
CCCC(C)N(CC1=CC=CC=C1)C1=CC(C2=CC=CC=C2)=NC(NC(CC)C2=CC=CC(Cl)=C2)=N1,True
CCCCC(C)N(C)C(=O)C1=C(N(C)C2=CC(=O)NC=C2[N+](=O)[O-])C(F)=CC=C1,True
CCCCCCCCN(CCCC)C1=C2SC=C(C)C2=NC(NCC2=CC(OC)=C(OC)C=C2OC)=N1,True
CCOC(=O)CC(NC1=NC(NC2=CC=CC(F)=C2C(F)(F)F)=NC2=CC=CN=C12)C1=CC=C(OC)C=C1,True
CCCC[C@@H](C(=O)NC1=NN=C(C2=CC=CC=C2)O1)N(C)C1=NC=NC(NCC(OC)OC)=C1,True
CCC1=NC=NC(N2CC3=C(CC2C(=O)N(CC2=CC=CC=C2)C(C)C2=CC=CC=C2)NC=N3)=C1F,True
CC1=CSC2=NC(NC(C)C3=NC(CC(C)C)=NO3)=NC(N[C@H]3CCOC4=CC(F)=C(F)C=C43)=C12,True
COC(=O)C1=CC=C([N+](=O)[O-])C(NC2=CC(N(CCC3=CC=CC=C3F)CC3=CC=C(OC)C=C3OC)=NC=N2)=C1,True
CC(C)P(CCN(CCP(C(C)C)C(C)C)C1=NC(N[C@@H](C(=O)OC(C)(C)C)C2=CC=CC=C2)=C2COCC2=N1)C(C)C,True
CCOCC1=CN=C(NC2=CC=C(C(F)(F)F)C(C)=C2)N=C1N(CC)CC1=CN(C)N=C1,True
O=C(NCC1=CC=CC(Cl)=C1)C1=C2CN(C3=NC(C4=CC=CC=C4)=CC=C3[N+](=O)[O-])CCC2=NN1,True
COC1=CC(CN(C2=NC(N[C@@H]3CCCOC3)=C3C=CSC3=N2)C2CC2)=CC=C1OC(F)F,True
CCN(CCOC1=CC=C(C)C=C1C)C1=NC(NC2=CC=C([C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)C=C2)=NC2=CC=C(Cl)C=C12,False
CCC(NC1=C2N=CN(C)C2=NC(N(CCC2=CC=C(OC)C(OC)=C2)CC2=CC=CC=C2F)=N1)C1=CC(C)=CC=N1,True
CC(C1=CC=CC=N1)N(CC1=CC=CC=C1)C1=C2SC3=CC=CC=C3C2=NC(N2CCCC2CC2=CC=CC=C2)=N1,True
CCC(CC)N(CCC1=CC=CC=C1)C1=NC(NCC2=NC=CC=C2C(F)(F)F)=NC2=C(F)C(Br)=CC=C12,True
CC1=CC=C(S(C)(=O)=O)C=C1NC1=NC(N2CCC(C3=CC=CC(F)=C3)CC2)=C2SCCC2=N1,True
O=C(NC1=NC2=CC(Br)=CN=C2O1)[C@H]1C[C@@H](O)CN1C1=CC(N2C=CN=C2)=NC=N1,True
CC1CN(C2CC2)CCN1C(=O)C1CCCN(C2=NC(C(N)=O)=C(N)N=C2)C1,True
CN(CC1=CC=C(Cl)C=C1F)C1=NC(NC2=CC=CC(C3=CC=CC=N3)=C2)=NC2=CC(C(F)(F)F)=CC=C12,True
